pidstr,created_at,id,text,source,user,reposts_count,comments_count,attitudes_count
4541879939243518,2020-08-26,4542058994074833,转发微博,iPhone客户端,"{'id': 3031713770, 'screen_name': '晨曦门萍萍', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.750.750.180/b4b447eajw8f6j9wd1uhqj20ku0kuq53.jpg?KID=imgbed,tva&Expires=1604852964&ssig=O%2Fy%2Bo8Pqt0', 'profile_url': 'https://m.weibo.cn/u/3031713770?uid=3031713770', 'statuses_count': 546, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 12, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 59, 'follow_count': 175, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/b4b447eajw8f6j9wd1uhqj20ku0kuq53.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1}}",0,0,0
4541879939243518,2020-08-26,4542057597370431,转发微博,iPhone客户端,"{'id': 3022886730, 'screen_name': '卡夫卡me', 'profile_image_url': 'https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif?KID=imgbed,tva&Expires=1604852964&ssig=UG3vH8%2FZKK', 'profile_url': 'https://m.weibo.cn/u/3022886730?uid=3022886730', 'statuses_count': 2567, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 29, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 122, 'follow_count': 593, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ss1.sinaimg.cn/orj480/default_avatar_female_180&690', 'like': False, 'like_me': False, 'badge': {'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-08-26,4542057454243802,转发微博,iPhone客户端,"{'id': 1663167333, 'screen_name': '胡小ZUI', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.180.180.180/6321eb65jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1604852964&ssig=XThc%2B3JSrO', 'profile_url': 'https://m.weibo.cn/u/1663167333?uid=1663167333', 'statuses_count': 3108, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': 'live your true life', 'gender': 'f', 'mbtype': 0, 'urank': 37, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 535, 'follow_count': 585, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/6321eb65jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'hongbao_2020': 2}}",0,0,0
4541897224498705,2020-08-26,4542054451643726,//@姚晨:写的太好太好了。@看电影阿郎,小米6X 拍人更美,"{'id': 2102791517, 'screen_name': '陈小飞学cpa', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/7d560d5dly8ganrhgrdzrj20ru0rudjq.jpg?KID=imgbed,tva&Expires=1604852964&ssig=GnsLA8q30q', 'profile_url': 'https://m.weibo.cn/u/2102791517?uid=2102791517', 'statuses_count': 3397, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '活的简单，过的开心，物质保障跟的上。', 'gender': 'f', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 176, 'follow_count': 166, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/7d560d5dly8ganrhgrdzrj20ru0rudjq.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'national_day_2018': 1, 'hongbaofei_2019': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hongrenjie_2020': 1, 'china_2020': 1}}",0,0,0
4541897224498705,2020-08-26,4542050538619488,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 5708111357, 'screen_name': '还是不懂200307', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.960.960.180/006eiEwdly8fmbuyh8t25j30qo0qotak.jpg?KID=imgbed,tva&Expires=1604852967&ssig=HveGbuTipV', 'profile_url': 'https://m.weibo.cn/u/5708111357?uid=5708111357', 'statuses_count': 88, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '女人就要狠狠爱自己', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 15, 'follow_count': 92, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006eiEwdly8fmbuyh8t25j30qo0qotak.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2, 'dailv_2020': 1}}",0,0,0
4541897224498705,2020-08-26,4542039793075171,//@姚晨:写的太好太好了。@看电影阿郎,OPPO R11 Plus,"{'id': 6909313565, 'screen_name': '敏敏妖精201812', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.400.400.180/007xAM5nly8fyozug65wqj30b40b4q3n.jpg?KID=imgbed,tva&Expires=1604852967&ssig=dBne85CAbO', 'profile_url': 'https://m.weibo.cn/u/6909313565?uid=6909313565', 'statuses_count': 2110, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 74, 'follow_count': 198, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/007xAM5nly8fyozug65wqj30b40b4q3n.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1, 'dailv_2020': 1, 'hongrenjie_2020': 1}}",0,0,0
4541897224498705,2020-08-26,4542039234708229,//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 3502349135, 'screen_name': '妖精的檬', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.180.180.180/d0c19b4fjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1604852967&ssig=yFPGH3wSx0', 'profile_url': 'https://m.weibo.cn/u/3502349135?uid=3502349135', 'statuses_count': 588, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 39, 'follow_count': 183, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640/7c85468fjw1e8yqb21wg3j20hs0hsmzk.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/d0c19b4fjw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'china_2019': 1, 'hongbao_2020': 2, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4542037367458839,转发微博,iPhone客户端,"{'id': 1722474544, 'screen_name': '_徐筠', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.512.512.180/66aae030ly8gi02ppl0jkj20e80e8gm5.jpg?KID=imgbed,tva&Expires=1604852967&ssig=n3XO4yWQbw', 'profile_url': 'https://m.weibo.cn/u/1722474544?uid=1722474544', 'statuses_count': 932, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '尽善尽美。', 'gender': 'f', 'mbtype': 2, 'urank': 36, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 1730, 'follow_count': 602, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/66aae030ly8gi02ppl0jkj20e80e8gm5.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}",0,1,1
4541897224498705,2020-08-26,4542034218844880,//@姚晨:写的太好太好了。@看电影阿郎,五星入门机 Redmi 8,"{'id': 5387716100, 'screen_name': '昏慨归去', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.664.664.180/005SCj4Mly8gdi3so8l9cj30ig0ig74q.jpg?KID=imgbed,tva&Expires=1604852967&ssig=l85i6UtZrj', 'profile_url': 'https://m.weibo.cn/u/5387716100?uid=5387716100', 'statuses_count': 4694, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 144, 'follow_count': 695, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/005SCj4Mly8gdi3so8l9cj30ig0ig74q.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'user_name_certificate': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'school_2020': 1}}",0,0,0
4541897224498705,2020-08-26,4542030069366925,//@姚晨:写的太好太好了。@看电影阿郎,荣耀20,"{'id': 1863533851, 'screen_name': '微胖的气质征服了所有', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.49.426.426.180/6f13451bjw8edanr1x4aij20bu0el0ta.jpg?KID=imgbed,tva&Expires=1604852967&ssig=qXW8mF%2Bwcw', 'profile_url': 'https://m.weibo.cn/u/1863533851?uid=1863533851', 'statuses_count': 1681, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 32, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 114, 'follow_count': 184, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/6f13451bjw8edanr1x4aij20bu0el0ta.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'vpick_2020': 1}}",0,0,0
4541897224498705,2020-08-26,4542026656253010,//@姚晨:写的太好太好了。@看电影阿郎,nova7Pro你在焦点在,"{'id': 5678080458, 'screen_name': '为什么今天又没有按时睡觉', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006cgE6Sly8giipb9i8zqj30ro0ro0tg.jpg?KID=imgbed,tva&Expires=1604852967&ssig=uMc91x5a1z', 'profile_url': 'https://m.weibo.cn/u/5678080458?uid=5678080458', 'statuses_count': 273, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 20, 'follow_count': 98, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006cgE6Sly8giipb9i8zqj30ro0ro0tg.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",0,0,0
4541912797420450,2020-08-26,4542023954334403,//@看电影阿郎:嘿嘿//@姚晨:写的太好太好了。@看电影阿郎,iPhone客户端,"{'id': 1750689105, 'screen_name': '夏天的阳光h', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.1.640.640.180/68596551jw8f3iif9vtp1j20hs0hut9d.jpg?KID=imgbed,tva&Expires=1604852967&ssig=Sb%2By1m0%2Bta', 'profile_url': 'https://m.weibo.cn/u/1750689105?uid=1750689105', 'statuses_count': 1806, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 2, 'urank': 14, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 64, 'follow_count': 198, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/68596551jw8f3iif9vtp1j20hs0hut9d.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-08-26,4542023950140799,//@心中无事即是至乐 :真实的爱是有点违背人性的，人性的需求多半是物化的，把对方当成能够满足的物来看待的。如何来超越这个物化的倾向，逆着物化的人性去发展更深的心甘情愿的意愿，这是非常困难的～胡因梦,微博国际版,"{'id': 2203702892, 'screen_name': 'Cherieetmoi', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.512.512.180/8359d66cly8gd7ru7hz0wj20e80e8wk4.jpg?KID=imgbed,tva&Expires=1604852967&ssig=EEhtF6XBX5', 'profile_url': 'https://m.weibo.cn/u/2203702892?uid=2203702892', 'statuses_count': 382, 'verified': False, 'verified_type': 10, 'close_blue_v': False, 'description': '不是克服困难，而是习惯困难。', 'gender': 'f', 'mbtype': 0, 'urank': 36, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 751, 'follow_count': 328, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.640.640/68f96449jw1ergqu7ie1sj20hs0hsaek.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/8359d66cly8gd7ru7hz0wj20e80e8wk4.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'hongbao_2020': 2}}",0,0,0
4541879939243518,2020-08-26,4542019646521683,转发微博,小米CC9,"{'id': 1743170911, 'screen_name': 'uniqlou', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.0.0.996.996.180/67e6ad5fjw8fdc8xnuy8sj20ro0rp410.jpg?KID=imgbed,tva&Expires=1604852970&ssig=JdDLn6SFzj', 'profile_url': 'https://m.weibo.cn/u/1743170911?uid=1743170911', 'statuses_count': 576, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 86, 'follow_count': 1168, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/67e6ad5fjw8fdc8xnuy8sj20ro0rp410.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4542011330265107,转发微博,iPhone XS Max,"{'id': 1906860673, 'screen_name': '幸福的杨黎明', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.12.0.1218.1218.180/71a86281ly8fi84cd4whij20yi0xumyq.jpg?KID=imgbed,tva&Expires=1604852970&ssig=mFuf56rBLa', 'profile_url': 'https://m.weibo.cn/u/1906860673?uid=1906860673', 'statuses_count': 4006, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '德鲁克学院CDE认证资格讲师；运营管理者； 体验式学习的践行者； 通过学习、反思、内省修炼自己的人……', 'gender': 'm', 'mbtype': 12, 'urank': 39, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 575, 'follow_count': 534, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/71a86281ly8fi84cd4whij20yi0xumyq.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongrenjie_2019': 1, 'china_2019': 1}}",0,0,0
4541879939243518,2020-08-26,4542009359205467,转发微博,iPhone,"{'id': 1749611061, 'screen_name': 'KIKIwannafly', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.512.512.180/6848f235ly8ga6pshmzzwj20e80e8mxh.jpg?KID=imgbed,tva&Expires=1604852970&ssig=L6k5F2m1Iw', 'profile_url': 'https://m.weibo.cn/u/1749611061?uid=1749611061', 'statuses_count': 1580, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': 'OCD重症患者+Math idiot+爱自由', 'gender': 'f', 'mbtype': 0, 'urank': 32, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 491, 'follow_count': 498, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/6848f235ly8ga6pshmzzwj20e80e8mxh.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'panda': 1, 'user_name_certificate': 1}}",0,0,0
4541879939243518,2020-08-26,4542009114626576,转发微博,iPhone X,"{'id': 2550875441, 'screen_name': '昨天的我的现在的未来d', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/980b4531ly8g44824j2k5j20u00u0dnv.jpg?KID=imgbed,tva&Expires=1604852970&ssig=3pEyYW9iy%2B', 'profile_url': 'https://m.weibo.cn/u/2550875441?uid=2550875441', 'statuses_count': 20297, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一名美术生🎨喜欢诗词📚喜欢音乐🎼欣赏胡歌、梁朝伟、周迅！💕喜爱摄影📷', 'gender': 'f', 'mbtype': 11, 'urank': 42, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 211, 'follow_count': 318, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/980b4531ly8g44824j2k5j20u00u0dnv.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'league_badge': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'yiqijuan_2018': 1, 'national_day_2018': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'rrgyj_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4542008305123964,转发微博,iPhone X,"{'id': 2550875441, 'screen_name': '昨天的我的现在的未来d', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/980b4531ly8g44824j2k5j20u00u0dnv.jpg?KID=imgbed,tva&Expires=1604852970&ssig=3pEyYW9iy%2B', 'profile_url': 'https://m.weibo.cn/u/2550875441?uid=2550875441', 'statuses_count': 20297, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一名美术生🎨喜欢诗词📚喜欢音乐🎼欣赏胡歌、梁朝伟、周迅！💕喜爱摄影📷', 'gender': 'f', 'mbtype': 11, 'urank': 42, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 211, 'follow_count': 318, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/980b4531ly8g44824j2k5j20u00u0dnv.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'league_badge': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'yiqijuan_2018': 1, 'national_day_2018': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'rrgyj_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4542006627665575,转发微博,iPhone 11 Pro Max,"{'id': 3878035486, 'screen_name': '庐山烟雨浙江潮Yan', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/e726201ely8ggsttdos5qj20u00u0tc4.jpg?KID=imgbed,tva&Expires=1604852970&ssig=qJbrpT2xyt', 'profile_url': 'https://m.weibo.cn/u/3878035486?uid=3878035486', 'statuses_count': 463, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '不断成长的我我我我我我', 'gender': 'f', 'mbtype': 12, 'urank': 9, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 110, 'follow_count': 435, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/e726201ely1ghb74za0sij20u00u0dq8.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/e726201ely8ggsttdos5qj20u00u0tc4.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'suishoupai_2019': 5, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4542002030447029,转发微博,nova4自拍极点全面屏,"{'id': 1855883707, 'screen_name': '贰月8025', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/6e9e89bbly8gdhiuiwm7tj20ro0rot9y.jpg?KID=imgbed,tva&Expires=1604852970&ssig=7LOPL0fF6Y', 'profile_url': 'https://m.weibo.cn/u/1855883707?uid=1855883707', 'statuses_count': 5399, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 40, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 36, 'follow_count': 528, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/6e9e89bbly8gdhiuiwm7tj20ro0rot9y.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'dailv_2018': 1, 'asiad_2018': 1, 'national_day_2018': 1, 'wbzy_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'fu_2019': 1, 'womensday_2018': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'weishi_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'graduation_2020': 1, 'dailv_2020': 1, 'china_2020': 1}}",0,0,0
4541879939243518,2020-08-26,4541994170582446,转发微博,iPhone客户端,"{'id': 5602079312, 'screen_name': '心意柔软', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.1125.1125.180/00677KJWjw8ew8cvg3hj7j30v90v9n02.jpg?KID=imgbed,tva&Expires=1604852973&ssig=oF4NWBl5xo', 'profile_url': 'https://m.weibo.cn/u/5602079312?uid=5602079312', 'statuses_count': 9147, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '心的痕迹', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 875, 'follow_count': 1080, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/00677KJWjw8ew8cvg3hj7j30v90v9n02.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'dailv_2020': 1, 'zjszgf_2020': 1}}",0,0,0
